Time,NADH,ATP
603.11,1.0700631,1.841722471
603.12,1.070171484,1.841722471
603.13,1.070281182,1.841722471
603.14,1.070392157,1.841722471
603.15,1.070504374,1.841722471
603.16,1.070617797,1.841722471
603.17,1.07073239,1.841722471
603.18,1.070848118,1.841722471
603.19,1.070964944,1.841722471
603.2,1.071082834,1.841722471
603.21,1.071201751,1.841722471
603.22,1.07132166,1.841722471
603.23,1.071442524,1.841722471
603.24,1.071564308,1.841722471
603.25,1.071686977,1.841722471
603.26,1.071810494,1.841722471
603.27,1.071934824,1.841722471
603.28,1.072059931,1.841722471
603.29,1.07218578,1.841722471
603.3,1.072312334,1.841722471
603.31,1.072439557,1.841722471
603.32,1.072567415,1.841722471
603.33,1.072695871,1.841722471
603.34,1.07282489,1.841722471
603.35,1.072954435,1.841722471
603.36,1.073084472,1.841722471
603.37,1.073214963,1.841722471
603.38,1.073345875,1.841722471
603.39,1.07347717,1.841722471
603.4,1.073608813,1.841722471
603.41,1.073740768,1.841722471
603.42,1.073873,1.841722471
603.43,1.074005472,1.841722471
603.44,1.07413815,1.841722471
603.45,1.074270997,1.841722471
603.46,1.074403977,1.841722471
603.47,1.074537055,1.841722471
603.48,1.074670196,1.841722471
603.49,1.074803362,1.841722471
603.5,1.074936519,1.841722471
603.51,1.075069631,1.841722471
603.52,1.075202661,1.841722471
603.53,1.075335575,1.841722471
603.54,1.075468337,1.841722471
603.55,1.07560091,1.841722471
603.56,1.075733259,1.841722471
603.57,1.075865349,1.841722471
603.58,1.075997143,1.841722471
603.59,1.076128605,1.841722471
603.6,1.076259701,1.841722471
603.61,1.076390394,1.841722471
603.62,1.076520648,1.841722471
603.63,1.076650429,1.841722471
603.64,1.076779699,1.841722471
603.65,1.076908423,1.841722471
603.66,1.077036566,1.841722471
603.67,1.077164092,1.841722471
603.68,1.077290964,1.841722471
603.69,1.077417148,1.841722471
603.7,1.077542607,1.841722471
603.71,1.077667306,1.841722471
603.72,1.077791209,1.841722471
603.73,1.07791428,1.841722471
603.74,1.078036484,1.841722471
603.75,1.078157785,1.841722471
603.76,1.078278146,1.841722471
603.77,1.078397532,1.841722471
603.78,1.078515908,1.841722471
603.79,1.078633238,1.841722471
603.8,1.078749486,1.841722471
603.81,1.078864616,1.841722471
603.82,1.078978592,1.841722471
603.83,1.079091379,1.841722471
603.84,1.079202941,1.841722471
603.85,1.079313242,1.841722471
603.86,1.079422247,1.841722471
603.87,1.079529919,1.841722471
603.88,1.079636224,1.841722471
603.89,1.079741124,1.841722471
603.9,1.079844585,1.841722471
603.91,1.079946571,1.841722471
603.92,1.080047045,1.841722471
603.93,1.080145973,1.841722471
603.94,1.080243318,1.841722471
603.95,1.080339045,1.841722471
603.96,1.080433118,1.841722471
603.97,1.080525501,1.841722471
603.98,1.080616158,1.841722471
603.99,1.080705054,1.841722471
604,1.080792153,1.841722471
604.01,1.080877419,1.841722471
604.02,1.080960817,1.841722471
604.03,1.08104231,1.841722471
604.04,1.081121863,1.841722471
604.05,1.081199441,1.841722471
604.06,1.081275006,1.841722471
604.07,1.081348525,1.841722471
604.08,1.081409022,1.841722471
604.09,1.08145742,1.841722471
604.1,1.081507169,1.841722471
604.11,1.081558247,1.841722471
604.12,1.08161063,1.841722471
604.13,1.081664294,1.841722471
604.14,1.081719216,1.841722471
604.15,1.081775372,1.841722471
604.16,1.081832739,1.841722471
604.17,1.081891292,1.841722471
604.18,1.081951009,1.841722471
604.19,1.082011865,1.841722471
604.2,1.082073838,1.841722471
604.21,1.082136903,1.841722471
604.22,1.082201037,1.841722471
604.23,1.082266217,1.841722471
604.24,1.082332418,1.841722471
604.25,1.082399618,1.841722471
604.26,1.082467792,1.841722471
604.27,1.082536918,1.841722471
604.28,1.082606971,1.841722471
604.29,1.082677928,1.841722471
604.3,1.082749765,1.841722471
604.31,1.082822459,1.841722471
604.32,1.082895987,1.841722471
604.33,1.082970324,1.841722471
604.34,1.083045447,1.841722471
604.35,1.083121332,1.841722471
604.36,1.083197957,1.841722471
604.37,1.083275296,1.841722471
604.38,1.083353328,1.841722471
604.39,1.083432027,1.841722471
604.4,1.083511371,1.841722471
604.41,1.083591336,1.841722471
604.42,1.083671899,1.841722471
604.43,1.083753035,1.841722471
604.44,1.083834722,1.841722471
604.45,1.083916935,1.841722471
604.46,1.083999651,1.841722471
604.47,1.084082847,1.841722471
604.48,1.084166498,1.841722471
604.49,1.084250582,1.841722471
604.5,1.084335075,1.841722471
604.51,1.084419953,1.841722471
604.52,1.084505192,1.841722471
604.53,1.08459077,1.841722471
604.54,1.084676662,1.841722471
604.55,1.084762844,1.841722471
604.56,1.084849294,1.841722471
604.57,1.084935988,1.841722471
604.58,1.085022902,1.841722471
604.59,1.085110012,1.841722471
604.6,1.085197295,1.841722471
604.61,1.085284728,1.841722471
604.62,1.085372286,1.841722471
604.63,1.085459947,1.841722471
604.64,1.085547686,1.841722471
604.65,1.08563548,1.841722471
604.66,1.085723306,1.841722471
604.67,1.085811139,1.841722471
604.68,1.085898957,1.841722471
604.69,1.085986735,1.841722471
604.7,1.086074451,1.841722471
604.71,1.08616208,1.841722471
604.72,1.086249599,1.841722471
604.73,1.086336985,1.841722471
604.74,1.086424213,1.841722471
604.75,1.086511261,1.841722471
604.76,1.086598104,1.841722471
604.77,1.086684719,1.841722471
604.78,1.086771083,1.841722471
604.79,1.086857172,1.841722471
604.8,1.086942962,1.841722471
604.81,1.087028429,1.841722471
604.82,1.087113551,1.841722471
604.83,1.087198304,1.841722471
604.84,1.087282663,1.841722471
604.85,1.087366606,1.841722471
604.86,1.087450109,1.841722471
604.87,1.087533148,1.841722471
604.88,1.087615699,1.841722471
604.89,1.08769774,1.841722471
604.9,1.087779246,1.841722471
604.91,1.087860194,1.841722471
604.92,1.087940561,1.841722471
604.93,1.088020322,1.841722471
604.94,1.088099454,1.841722471
604.95,1.088177934,1.841722471
604.96,1.088255739,1.841722471
604.97,1.088332843,1.841722471
604.98,1.088409224,1.841722471
604.99,1.088484859,1.841722471
605,1.088559723,1.841722471
605.01,1.088633794,1.841722471
605.02,1.088707047,1.841722471
605.03,1.088779459,1.841722471
605.04,1.088851006,1.841722471
605.05,1.088921665,1.841722471
605.06,1.088991413,1.841722471
605.07,1.089060225,1.841722471
605.08,1.089128078,1.841722471
605.09,1.089194948,1.841722471
605.1,1.089260813,1.841722471
605.11,1.089325648,1.841722471
605.12,1.089389429,1.841722471
605.13,1.089452134,1.841722471
605.14,1.089513738,1.841722471
605.15,1.089574218,1.841722471
605.16,1.089633551,1.841722471
605.17,1.089691712,1.841722471
605.18,1.089748679,1.841722471
605.19,1.089804427,1.841722471
605.2,1.089858933,1.841722471
605.21,1.089912174,1.841722471
605.22,1.089964126,1.841722471
605.23,1.090014765,1.841724496
605.24,1.090064068,1.841731733
605.25,1.090112011,1.841739174
605.26,1.090146287,1.841746815
605.27,1.090179441,1.841754653
605.28,1.090213505,1.841762684
605.29,1.090248463,1.841770905
605.3,1.090284298,1.841779312
605.31,1.090320994,1.841787902
605.32,1.090358536,1.841796671
605.33,1.090396908,1.841805615
605.34,1.090436093,1.841814731
605.35,1.090476076,1.841824016
605.36,1.090516841,1.841833465
605.37,1.090558371,1.841843076
605.38,1.090600651,1.841852845
605.39,1.090643665,1.841862768
605.4,1.090687396,1.841872842
605.41,1.090731829,1.841883062
605.42,1.090776948,1.841893427
605.43,1.090822737,1.841903931
605.44,1.09086918,1.841914572
605.45,1.090916261,1.841925346
605.46,1.090963963,1.841936249
605.47,1.091012272,1.841947279
605.48,1.091061171,1.84195843
605.49,1.091110643,1.8419697
605.5,1.091160674,1.841981086
605.51,1.091211246,1.841992583
605.52,1.091262345,1.842004189
605.53,1.091313954,1.842015899
605.54,1.091366057,1.84202771
605.55,1.091418638,1.842039618
605.56,1.091471681,1.842051621
605.57,1.091525171,1.842063714
605.58,1.09157909,1.842075894
605.59,1.091633424,1.842088157
605.6,1.091688157,1.8421005
605.61,1.091743271,1.842112919
605.62,1.091798752,1.842125411
605.63,1.091854583,1.842137972
605.64,1.091910749,1.842150599
605.65,1.091967233,1.842163288
605.66,1.092024019,1.842176035
605.67,1.092081092,1.842188837
605.68,1.092138436,1.842201691
605.69,1.092196034,1.842214592
605.7,1.09225387,1.842227538
605.71,1.092311929,1.842240524
605.72,1.092370195,1.842253548
605.73,1.092428651,1.842266606
605.74,1.092487282,1.842279693
605.75,1.092546072,1.842292808
605.76,1.092605004,1.842305945
605.77,1.092664063,1.842319102
605.78,1.092723233,1.842332274
605.79,1.092782498,1.84234546
605.8,1.092841841,1.842358654
605.81,1.092901247,1.842371853
605.82,1.0929607,1.842385054
605.83,1.093020184,1.842398253
605.84,1.093079683,1.842411448
605.85,1.093139181,1.842424633
605.86,1.093198662,1.842437806
605.87,1.093258109,1.842450962
605.88,1.093317508,1.8424641
605.89,1.093376842,1.842477214
605.9,1.093436095,1.842490302
605.91,1.093495251,1.842503359
605.92,1.093554294,1.842516383
605.93,1.093613208,1.84252937
605.94,1.093671977,1.842542316
605.95,1.093730586,1.842555217
605.96,1.093789017,1.842568071
605.97,1.093847256,1.842580873
605.98,1.093905286,1.842593621
605.99,1.093963092,1.842606309
606,1.094020657,1.842618936
606.01,1.094077965,1.842631497
606.02,1.094135,1.842643989
606.03,1.094191747,1.842656409
606.04,1.09424819,1.842668752
606.05,1.094304312,1.842681015
606.06,1.094360097,1.842693195
606.07,1.09441553,1.842705289
606.08,1.094470594,1.842717291
606.09,1.094525274,1.8427292
606.1,1.094579553,1.842741011
606.11,1.094633416,1.842752722
606.12,1.094686847,1.842764327
606.13,1.094739829,1.842775825
606.14,1.094792347,1.842787211
606.15,1.094844385,1.842798481
606.16,1.094895926,1.842809633
606.17,1.094946956,1.842820663
606.18,1.094997457,1.842831566
606.19,1.095047413,1.84284234
606.2,1.09509681,1.842852982
606.21,1.09514563,1.842863486
606.22,1.095193859,1.842873851
606.23,1.095241479,1.842884072
606.24,1.095288475,1.842894146
606.25,1.095334831,1.842904069
606.26,1.095380532,1.842913838
606.27,1.09542556,1.84292345
606.28,1.0954699,1.8429329
606.29,1.095513536,1.842942185
606.3,1.095556453,1.842951301
606.31,1.095598633,1.842960246
606.32,1.095640062,1.842969015
606.33,1.095680723,1.842977605
606.34,1.0957206,1.842986012
606.35,1.095759677,1.842994234
606.36,1.095797938,1.843002265
606.37,1.095835368,1.843010104
606.38,1.09587195,1.843017745
606.39,1.095907669,1.843025187
606.4,1.095942507,1.843032424
606.41,1.09597645,1.843054846
606.42,1.096009482,1.843084144
606.43,1.096041246,1.843114252
606.44,1.096072295,1.843145155
606.45,1.09610422,1.84317684
606.46,1.096137004,1.843209291
606.47,1.096170634,1.843242495
606.48,1.096205093,1.843276437
606.49,1.096240367,1.843311104
606.5,1.096276439,1.843346481
606.51,1.096313296,1.843382554
606.52,1.096350922,1.843419309
606.53,1.096389301,1.843456731
606.54,1.096428418,1.843494807
606.55,1.096468259,1.843533522
606.56,1.096508807,1.843572863
606.57,1.096550048,1.843612814
606.58,1.096591967,1.843653362
606.59,1.096634548,1.843694492
606.6,1.096677776,1.843736191
606.61,1.096721636,1.843778444
606.62,1.096766113,1.843821237
606.63,1.096811191,1.843864556
606.64,1.096856855,1.843908387
606.65,1.09690309,1.843952715
606.66,1.096949881,1.843997526
606.67,1.096997212,1.844042806
606.68,1.097045069,1.844088541
606.69,1.097093436,1.844134717
606.7,1.097142298,1.84418132
606.71,1.09719164,1.844228334
606.72,1.097241446,1.844275747
606.73,1.097291701,1.844323544
606.74,1.097342391,1.844371711
606.75,1.097393499,1.844420233
606.76,1.097445011,1.844469097
606.77,1.097496912,1.844518288
606.78,1.097549186,1.844567792
606.79,1.097601817,1.844617595
606.8,1.097654792,1.844667683
606.81,1.097708094,1.844718041
606.82,1.097761708,1.844768656
606.83,1.09781562,1.844819512
606.84,1.097869813,1.844870597
606.85,1.097924274,1.844921895
606.86,1.097978985,1.844973393
606.87,1.098033934,1.845025077
606.88,1.098089103,1.845076932
606.89,1.098144478,1.845128943
606.9,1.098200043,1.845181098
606.91,1.098255785,1.845233381
606.92,1.098311686,1.845285779
606.93,1.098367732,1.845338277
606.94,1.098423909,1.845390861
606.95,1.098480199,1.845443518
606.96,1.09853659,1.845496232
606.97,1.098593064,1.845548989
606.98,1.098649607,1.845601776
606.99,1.098706204,1.845654578
607,1.09876284,1.845707382
607.01,1.098819499,1.845760172
607.02,1.098876166,1.845812935
607.03,1.098932826,1.845865656
607.04,1.098989463,1.845918321
607.05,1.099046063,1.845970917
607.06,1.09910261,1.846023429
607.07,1.09915909,1.846075842
607.08,1.099215486,1.846128143
607.09,1.099271783,1.846180318
607.1,1.099327968,1.846232351
607.11,1.099384023,1.84628423
607.12,1.099439934,1.846335939
607.13,1.099495686,1.846387465
607.14,1.099551264,1.846438794
607.15,1.099606651,1.846489911
607.16,1.099661834,1.846540802
607.17,1.099716797,1.846591453
607.18,1.099771525,1.846641849
607.19,1.099826002,1.846691978
607.2,1.099880213,1.846741823
607.21,1.099934143,1.846791372
607.22,1.099987777,1.84684061
607.23,1.1000411,1.846889523
607.24,1.100094096,1.846938096
607.25,1.10014675,1.846986316
607.26,1.100199048,1.847034168
607.27,1.100250973,1.847081638
607.28,1.10030251,1.847128712
607.29,1.100353645,1.847175376
607.3,1.100404362,1.847221615
607.31,1.100454646,1.847267416
607.32,1.100504482,1.847312764
607.33,1.100553854,1.847357644
607.34,1.100602748,1.847402044
607.35,1.100651147,1.847445948
607.36,1.100699037,1.847489343
607.37,1.100746403,1.847532214
607.38,1.10079323,1.847574547
607.39,1.100839501,1.847616328
607.4,1.100885203,1.847657543
607.41,1.100930319,1.847698177
607.42,1.100974835,1.847738217
607.43,1.101018735,1.847777648
607.44,1.101062004,1.847816456
607.45,1.101104627,1.847854626
607.46,1.101146589,1.847892146
607.47,1.101187875,1.847928999
607.48,1.101228469,1.847965173
607.49,1.101268355,1.848000653
607.5,1.10130752,1.848035425
607.51,1.101345947,1.848069475
607.52,1.101383622,1.848102788
607.53,1.101420529,1.84813535
607.54,1.101456653,1.848167148
607.55,1.101491978,1.848198166
607.56,1.101526491,1.848228392
607.57,1.101560174,1.848257809
607.58,1.101593014,1.848286422
607.59,1.101624995,1.848315251
607.6,1.101656101,1.848344897
607.61,1.101674425,1.848375347
607.62,1.101686986,1.848406586
607.63,1.101699895,1.8484386
607.64,1.101713145,1.848471375
607.65,1.10172673,1.848504897
607.66,1.101740645,1.848539151
607.67,1.101754883,1.848574123
607.68,1.101769439,1.848609799
607.69,1.101784305,1.848646166
607.7,1.101799477,1.848683208
607.71,1.101814948,1.848720912
607.72,1.101830712,1.848759263
607.73,1.101846762,1.848798247
607.74,1.101863093,1.848837851
607.75,1.101879699,1.848878059
607.76,1.101896573,1.848918858
607.77,1.10191371,1.848960233
607.78,1.101931103,1.849002171
607.79,1.101948747,1.849044657
607.8,1.101966635,1.849087676
607.81,1.101984761,1.849131216
607.82,1.102003119,1.849175261
607.83,1.102021702,1.849219797
607.84,1.102040506,1.849264811
607.85,1.102059524,1.849310287
607.86,1.102078749,1.849356213
607.87,1.102098176,1.849402573
607.88,1.102117798,1.849449354
607.89,1.10213761,1.84949654
607.9,1.102157605,1.849544119
607.91,1.102177778,1.849592076
607.92,1.102198121,1.849640397
607.93,1.10221863,1.849689067
607.94,1.102239298,1.849738072
607.95,1.102260119,1.849787399
607.96,1.102281086,1.849837033
607.97,1.102302195,1.849886959
607.98,1.102323438,1.849937164
607.99,1.102344809,1.849987634
608,1.102366304,1.850038354
608.01,1.102387914,1.85008931
608.02,1.102409635,1.850140487
608.03,1.10243146,1.850191873
608.04,1.102453384,1.850243452
608.05,1.102475399,1.850295211
608.06,1.1024975,1.850347134
608.07,1.102519682,1.850399209
608.08,1.102541937,1.85045142
608.09,1.10256426,1.850503754
608.1,1.102586644,1.850556197
608.11,1.102609084,1.850608733
608.12,1.102631574,1.85066135
608.13,1.102654107,1.850714033
608.14,1.102676677,1.850766767
608.15,1.102699279,1.850819539
608.16,1.102721905,1.850872334
608.17,1.102744551,1.850925139
608.18,1.10276721,1.850977938
608.19,1.102789875,1.851030718
608.2,1.102812542,1.851083465
608.21,1.102835203,1.851136164
608.22,1.102857853,1.851188802
608.23,1.102880485,1.851241363
608.24,1.102903094,1.851293834
608.25,1.102925673,1.851346202
608.26,1.102948216,1.85139845
608.27,1.102970718,1.851450566
608.28,1.102993171,1.851502535
608.29,1.103015571,1.851554343
608.3,1.103037911,1.851605976
608.31,1.103060184,1.851657419
608.32,1.103082386,1.851708659
608.33,1.103104509,1.851759681
608.34,1.103126547,1.851810471
608.35,1.103148496,1.851861015
608.36,1.103170347,1.851911298
608.37,1.103192096,1.851961307
608.38,1.103213736,1.852011028
608.39,1.103235262,1.852060445
608.4,1.103256666,1.852109546
608.41,1.103277944,1.852158315
608.42,1.103299088,1.852206739
608.43,1.103320093,1.852254803
608.44,1.103340953,1.852302493
608.45,1.103361662,1.852349796
608.46,1.103382213,1.852396696
608.47,1.103402601,1.85244318
608.48,1.103422819,1.852489234
608.49,1.103442861,1.852534842
608.5,1.103462722,1.852579992
608.51,1.103482395,1.852624669
608.52,1.103501874,1.852668858
608.53,1.103521153,1.852712547
608.54,1.103540225,1.852755719
608.55,1.103559086,1.852798362
608.56,1.103577728,1.85284046
608.57,1.103596146,1.852882001
608.58,1.103614334,1.852922969
608.59,1.103632285,1.852963351
608.6,1.103649993,1.853003132
608.61,1.103667453,1.853042298
608.62,1.103684658,1.853080835
608.63,1.103701602,1.853118728
608.64,1.103718279,1.853155965
608.65,1.103734683,1.853192529
608.66,1.103750808,1.853228408
608.67,1.103766648,1.853263587
608.68,1.103782196,1.853298052
608.69,1.103797447,1.853331788
608.7,1.103812394,1.853364782
608.71,1.103827032,1.853397019
608.72,1.103841355,1.853428485
608.73,1.103855355,1.853459166
608.74,1.103869028,1.853489047
608.75,1.103882367,1.853518116
608.76,1.103895366,1.853542571
608.77,1.103908019,1.853564456
608.78,1.103918857,1.85358695
608.79,1.103909595,1.853610042
608.8,1.103900069,1.853633721
608.81,1.103890285,1.853657977
608.82,1.103880246,1.853682799
608.83,1.103869957,1.853708177
608.84,1.103859423,1.853734099
608.85,1.103848649,1.853760555
608.86,1.103837638,1.853787535
608.87,1.103826396,1.853815028
608.88,1.103814926,1.853843024
608.89,1.103803235,1.85387151
608.9,1.103791325,1.853900478
608.91,1.103779203,1.853929916
608.92,1.103766871,1.853959814
608.93,1.103754336,1.853990161
608.94,1.1037416,1.854020947
608.95,1.10372867,1.85405216
608.96,1.103715549,1.85408379
608.97,1.103702243,1.854115827
608.98,1.103688755,1.85414826
608.99,1.10367509,1.854181078
609,1.103661253,1.854214271
609.01,1.103647249,1.854247828
609.02,1.103633081,1.854281738
